,avg_scores,max_scores
0,-0.015532467514276505,-0.015532467514276505
1,-0.3329680643975735,2.058314800262451
2,0.05033645182847977,2.8834328651428223
3,0.22147463196888567,2.0603010654449463
4,0.7362749612890184,4.4367828369140625
5,0.546972025372088,3.279059886932373
6,0.6282844685949385,3.2439889907836914
7,1.0831792863085865,5.009809970855713
8,1.7351788918487727,5.086169242858887
9,2.100231765490025,6.980599403381348
10,2.5437627296894787,8.705162048339844
11,2.450705287232995,9.53161907196045
12,3.2664816446602343,9.456805229187012
13,4.61576803997159,9.233576774597168
14,5.267183411400765,9.895193099975586
15,6.417340396344661,9.84213638305664
16,5.684982082247734,9.636618614196777
17,6.975297504663468,9.875953674316406
18,6.789826920628547,9.622233390808105
19,6.816009150445462,9.828946113586426
20,7.673550403118133,9.67675495147705
21,8.056657499074936,9.837431907653809
22,8.786907994747162,9.997076988220215
23,8.048062673211097,10.003954887390137
24,8.17449963092804,10.268177032470703
25,8.001252430677415,10.027667999267578
26,8.555506682395935,10.1747407913208
27,8.726416265964508,10.095671653747559
28,8.969275707006455,10.058639526367188
29,8.694476795196532,10.002121925354004
30,8.846197199821471,10.482069969177246
31,9.167555296421051,10.270966529846191
32,8.245487064123154,10.426286697387695
33,8.724636662006379,10.345538139343262
34,8.479871928691864,10.19340705871582
35,8.612016999721527,10.211204528808594
36,9.007871568202972,10.585158348083496
37,8.933278656005859,10.404789924621582
38,8.530243349075317,10.510679244995117
39,8.941302698850631,10.52200698852539
40,8.945917558670043,10.257847785949707
41,9.369702470302581,10.500030517578125
42,9.12988675236702,10.224879264831543
43,8.850868493318558,10.282258033752441
44,9.116031575202943,10.49485969543457
45,9.27404364347458,10.645273208618164
46,9.433027100563049,10.550458908081055
47,9.07114028930664,10.489470481872559
48,8.879870891571045,10.49254322052002
49,9.030507957935333,10.650826454162598
50,9.232177662849427,10.666638374328613
51,8.615448600053787,10.87714672088623
52,7.850296932458877,10.609454154968262
53,8.342353987693787,10.70704460144043
54,7.78256641626358,10.836328506469727
55,8.871367692947388,10.885605812072754
56,9.025430417060852,10.776365280151367
57,8.64998152256012,10.65914535522461
58,8.99181045293808,10.596529960632324
59,9.340755248069764,10.917177200317383
60,9.20419237613678,10.834330558776855
61,9.586917340755463,10.687979698181152
62,9.261653339862823,11.130415916442871
63,9.612983453273774,10.997950553894043
64,9.182646501064301,11.080153465270996
65,9.426731312274933,10.63510799407959
66,9.252798509597778,10.85535717010498
67,9.62316336631775,10.91769790649414
68,9.743636453151703,11.102320671081543
69,9.496232104301452,11.030259132385254
70,9.314941585063934,10.934344291687012
71,9.698017990589141,11.094058990478516
72,9.30378054380417,11.129049301147461
73,8.921937847137452,10.887251853942871
74,9.186937654018402,11.326216697692871
75,9.111671257019044,11.423895835876465
76,9.110855042934418,10.822901725769043
77,9.494208705425262,10.822310447692871
78,9.43065699338913,10.931878089904785
79,9.459693443775176,11.134410858154297
80,9.603546726703645,10.961661338806152
81,9.626912426948547,11.181294441223145
82,9.409241425991059,11.072258949279785
83,9.765938472747802,10.88693904876709
84,9.742827534675598,10.96055793762207
85,9.760052967071534,11.140503883361816
86,9.539327871799468,11.079283714294434
87,9.079077875614166,10.968347549438477
88,9.559295153617859,10.951000213623047
89,9.50049967765808,11.429574966430664
90,9.389288520812988,10.98531436920166
91,9.589516735076904,11.191861152648926
92,9.57377724647522,11.164149284362793
93,10.02560601234436,11.152230262756348
94,10.090709578990936,11.282014846801758
95,9.89670741558075,11.648344039916992
96,9.885863554477691,11.216337203979492
97,10.104844999313354,11.524325370788574
98,9.77023559808731,11.647794723510742
99,9.96724442243576,11.233476638793945
