,nature_score
640,8.894904136657715
641,9.074399948120117
642,9.710869789123535
643,8.886384010314941
644,8.928201675415039
645,8.901456832885742
646,8.807674407958984
647,9.314164161682129
648,8.440759658813477
649,8.9327974319458
650,8.673721313476562
651,9.0546236038208
652,8.883835792541504
653,8.639543533325195
654,8.683389663696289
655,8.276046752929688
656,8.905333518981934
657,9.105347633361816
658,8.627442359924316
659,8.958147048950195
660,8.70408821105957
661,9.026447296142578
662,6.649471282958984
663,9.015398025512695
664,8.844839096069336
665,8.805727005004883
666,9.074699401855469
667,8.76623249053955
668,8.922481536865234
669,8.780096054077148
670,9.159541130065918
671,9.18720531463623
672,9.119625091552734
673,9.005935668945312
674,8.299590110778809
675,8.895297050476074
676,8.547565460205078
677,8.401595115661621
678,8.570670127868652
679,9.086406707763672
680,9.052267074584961
681,9.021583557128906
682,8.44869613647461
683,8.714982986450195
684,8.804486274719238
685,9.533540725708008
686,8.598733901977539
687,8.916374206542969
688,8.788396835327148
689,9.143837928771973
690,8.950319290161133
691,9.334786415100098
692,8.545513153076172
693,8.681686401367188
694,8.699346542358398
695,8.853997230529785
696,8.841716766357422
697,8.757732391357422
698,8.954652786254883
699,8.69643497467041
700,9.252806663513184
701,8.492461204528809
702,7.277199745178223
703,9.023948669433594
704,8.504861831665039
705,8.964984893798828
706,8.427972793579102
707,8.90591049194336
708,9.506061553955078
709,9.06739616394043
710,9.032197952270508
711,8.241377830505371
712,8.923643112182617
713,9.194741249084473
714,8.910436630249023
715,9.003313064575195
716,8.615907669067383
717,9.154258728027344
718,9.042621612548828
719,9.694732666015625
720,9.103290557861328
721,8.735008239746094
722,8.68140697479248
723,8.786798477172852
724,9.036134719848633
725,9.029501914978027
726,8.951169967651367
727,9.020956039428711
728,9.334174156188965
729,8.871415138244629
730,8.394942283630371
731,8.974525451660156
732,8.98493480682373
733,8.693215370178223
734,9.050158500671387
735,8.581940650939941
736,8.734260559082031
737,8.77341079711914
738,8.537115097045898
739,9.22903060913086
740,8.964191436767578
741,9.159188270568848
742,9.146223068237305
743,8.94633674621582
744,8.368310928344727
745,8.595603942871094
746,8.812601089477539
747,8.896848678588867
748,8.738380432128906
749,9.547101020812988
750,8.924943923950195
751,8.039361000061035
752,9.202722549438477
753,8.96229362487793
754,10.695005416870117
755,9.397842407226562
756,8.97519302368164
757,8.99437141418457
758,8.8295316696167
759,8.289681434631348
760,9.345222473144531
761,8.358175277709961
762,9.008994102478027
763,7.378133773803711
764,8.938384056091309
765,8.472867965698242
766,8.934629440307617
767,8.648282051086426
768,9.19294548034668
769,8.673568725585938
770,9.209566116333008
771,8.909381866455078
772,8.07140064239502
773,8.940792083740234
774,9.022605895996094
775,8.694174766540527
776,8.400611877441406
777,8.776993751525879
778,8.87182331085205
779,9.089022636413574
780,9.14876937866211
781,8.901081085205078
782,8.932527542114258
783,9.817390441894531
784,9.149127006530762
785,9.070338249206543
786,8.966800689697266
787,10.057029724121094
788,8.611763954162598
789,9.047483444213867
790,8.535626411437988
791,8.66385269165039
792,9.306785583496094
793,8.832269668579102
794,8.767037391662598
795,8.999893188476562
796,8.686071395874023
797,9.009466171264648
798,9.385998725891113
799,8.955482482910156
800,9.126686096191406
801,9.01485538482666
802,8.595613479614258
803,8.802045822143555
804,8.947427749633789
805,9.145130157470703
806,8.732976913452148
807,9.341398239135742
808,9.021797180175781
809,9.003439903259277
810,8.837586402893066
811,8.485588073730469
812,9.786972999572754
813,8.691911697387695
814,9.107917785644531
815,8.95595932006836
816,8.84034252166748
817,9.698543548583984
818,8.756070137023926
819,8.768045425415039
820,8.992134094238281
821,7.099705219268799
822,8.195481300354004
823,8.686155319213867
824,8.50340461730957
825,9.060218811035156
826,9.029084205627441
827,8.10986042022705
828,8.79582691192627
829,9.0933256149292
830,8.820171356201172
831,9.285133361816406
832,8.624478340148926
833,8.637694358825684
834,8.826322555541992
835,9.104236602783203
836,8.68399715423584
837,9.108981132507324
838,8.394475936889648
839,9.131380081176758
840,8.674659729003906
841,9.287835121154785
842,8.966415405273438
843,9.07734203338623
844,8.971651077270508
845,9.222299575805664
846,8.902678489685059
847,8.76147747039795
848,8.375027656555176
849,9.212224960327148
850,9.997298240661621
851,8.788490295410156
852,8.582822799682617
853,9.606995582580566
854,9.303703308105469
855,8.246926307678223
856,4.048430442810059
857,8.889358520507812
858,9.277917861938477
859,8.973403930664062
860,9.098421096801758
861,8.977953910827637
862,8.578409194946289
863,8.810149192810059
864,8.719040870666504
865,8.756369590759277
866,8.931877136230469
867,8.961511611938477
868,9.010696411132812
869,9.688080787658691
870,8.764936447143555
871,8.945201873779297
872,9.080482482910156
873,8.860859870910645
874,8.352062225341797
875,9.022222518920898
876,9.240907669067383
877,8.782815933227539
878,9.280367851257324
879,9.327020645141602
880,8.842978477478027
881,8.712034225463867
882,8.305177688598633
883,9.114848136901855
884,8.961692810058594
885,8.732154846191406
886,8.92594051361084
887,9.018331527709961
888,8.839695930480957
889,9.010299682617188
890,8.969581604003906
891,8.918264389038086
892,9.289355278015137
893,7.582676887512207
894,9.029104232788086
895,8.959096908569336
896,9.702783584594727
897,8.74724006652832
898,9.182271003723145
899,8.859034538269043
900,8.999553680419922
901,9.047643661499023
902,9.390266418457031
903,8.634641647338867
904,6.898823261260986
905,8.893444061279297
906,10.400464057922363
907,8.735736846923828
908,8.282814979553223
909,8.647343635559082
910,8.997159957885742
911,8.956724166870117
912,8.96486759185791
913,9.055720329284668
914,8.764787673950195
915,9.005823135375977
916,8.858644485473633
917,8.960225105285645
918,8.8300142288208
919,8.874817848205566
920,9.147992134094238
921,8.97812557220459
922,8.91400146484375
923,9.160218238830566
924,8.709261894226074
925,8.80732250213623
926,9.125134468078613
