,nature_scores
613,20.129987716674805
614,9.699862480163574
615,11.653504371643066
616,12.461073875427246
617,23.369997024536133
618,21.202085494995117
619,11.964873313903809
620,28.045700073242188
621,17.41492462158203
622,4.953606605529785
623,13.778289794921875
624,13.563948631286621
625,17.6756534576416
626,13.217238426208496
627,21.437429428100586
628,17.182172775268555
629,22.296457290649414
630,8.291664123535156
631,27.17283821105957
632,21.180435180664062
633,33.9579963684082
634,22.80385971069336
635,11.634401321411133
636,12.075840950012207
637,12.455906867980957
638,5.394664764404297
639,29.211252212524414
640,26.69464683532715
641,23.213029861450195
642,13.158738136291504
643,25.376237869262695
644,26.561853408813477
645,15.10031795501709
646,25.576322555541992
647,17.677412033081055
648,5.714125633239746
649,10.258395195007324
650,18.254507064819336
651,21.00066566467285
652,15.748247146606445
653,26.89595603942871
654,9.175293922424316
655,18.748577117919922
656,17.290563583374023
657,7.630677223205566
658,12.445038795471191
659,18.55867576599121
660,24.292104721069336
661,24.277494430541992
662,24.38031578063965
663,10.986541748046875
664,17.8570499420166
665,9.590706825256348
666,20.790987014770508
667,29.415815353393555
668,26.59264373779297
669,12.098593711853027
670,20.687063217163086
671,34.5068359375
672,19.190641403198242
673,19.203542709350586
674,21.145780563354492
675,7.484307289123535
676,13.916640281677246
677,23.681840896606445
678,35.39775848388672
679,12.538691520690918
680,22.207674026489258
681,14.009018898010254
682,20.148235321044922
683,10.310474395751953
684,25.9455509185791
685,12.033236503601074
686,4.083270072937012
687,22.155467987060547
688,13.777527809143066
689,37.12363815307617
690,21.00819206237793
691,13.535965919494629
692,2.128464460372925
693,8.665449142456055
694,13.517744064331055
695,9.726237297058105
696,19.259973526000977
697,16.538698196411133
698,16.746034622192383
699,12.11878776550293
700,10.45209789276123
701,26.729589462280273
702,15.970433235168457
703,4.325776100158691
704,23.080883026123047
705,19.89130210876465
706,23.64236831665039
707,35.5869255065918
708,6.747476100921631
709,6.620394706726074
710,36.187530517578125
711,28.073471069335938
712,12.400399208068848
713,12.830147743225098
714,26.994333267211914
715,15.855345726013184
716,7.002779006958008
717,25.223466873168945
718,45.80451202392578
719,22.126510620117188
720,27.236852645874023
721,27.671566009521484
722,15.6856107711792
723,39.983734130859375
724,14.844016075134277
725,25.755403518676758
726,11.22237777709961
727,20.753110885620117
728,9.361374855041504
729,15.72614574432373
730,32.69874572753906
731,31.357868194580078
732,19.292945861816406
733,20.238750457763672
734,26.738906860351562
735,24.867097854614258
736,19.547460556030273
737,14.461989402770996
738,31.57203483581543
739,9.13199520111084
740,21.247373580932617
741,27.36927604675293
742,15.434789657592773
743,11.724900245666504
744,7.281010627746582
745,12.731276512145996
746,12.950143814086914
747,24.367509841918945
748,21.215543746948242
749,10.926206588745117
750,6.078558921813965
751,17.74418830871582
752,34.0042724609375
753,30.628385543823242
754,14.745339393615723
755,27.219301223754883
756,20.94236183166504
757,16.692611694335938
758,18.2176513671875
759,31.79744529724121
760,11.057198524475098
761,11.286269187927246
762,14.227123260498047
763,12.581786155700684
764,20.480562210083008
765,14.270148277282715
766,5.1230149269104
767,26.008201599121094
768,36.73786544799805
769,18.01761245727539
770,34.425140380859375
771,9.565601348876953
772,8.142508506774902
773,14.2647066116333
774,12.4711275100708
775,18.324026107788086
776,16.943281173706055
777,14.404561996459961
778,11.989181518554688
779,29.745962142944336
780,18.795820236206055
781,9.66002368927002
782,17.19853401184082
783,18.549800872802734
784,17.55796241760254
785,19.022478103637695
786,26.081857681274414
787,11.81095027923584
788,18.823549270629883
789,20.744314193725586
790,25.8319034576416
791,24.06828498840332
792,10.144974708557129
793,12.235356330871582
794,20.96697425842285
795,21.9940185546875
796,12.757725715637207
797,25.350093841552734
798,20.007429122924805
799,7.443807601928711
800,24.785932540893555
801,31.63421058654785
802,23.080354690551758
803,10.19057559967041
804,28.312562942504883
805,23.625316619873047
806,31.784835815429688
807,24.753616333007812
808,5.912755012512207
809,31.55630874633789
810,12.704787254333496
811,13.347831726074219
812,11.252242088317871
813,30.246458053588867
814,26.352643966674805
815,22.897628784179688
816,11.30970573425293
817,23.244382858276367
818,6.829184055328369
819,18.843175888061523
820,8.096732139587402
821,9.58963394165039
822,21.478376388549805
823,7.442557334899902
824,26.357450485229492
825,6.621016025543213
826,28.919824600219727
827,15.563386917114258
828,8.81826400756836
829,14.595662117004395
830,23.922300338745117
831,32.441349029541016
832,16.527889251708984
833,23.575580596923828
834,20.09528923034668
835,25.716724395751953
836,21.897247314453125
837,25.884485244750977
838,14.936919212341309
839,28.631366729736328
840,21.098207473754883
841,20.52201271057129
842,9.114405632019043
843,6.449621677398682
844,8.610074996948242
845,17.95380210876465
846,24.273115158081055
847,17.458677291870117
848,20.799354553222656
849,5.136848449707031
850,11.915498733520508
851,18.7415828704834
852,14.176750183105469
853,25.585798263549805
854,35.50530242919922
855,14.722939491271973
856,12.66940975189209
857,17.431520462036133
858,13.225388526916504
859,17.615882873535156
860,5.403348922729492
861,21.243127822875977
862,21.52088737487793
863,10.960095405578613
864,18.995670318603516
865,29.911094665527344
866,10.642518043518066
867,11.18529987335205
868,7.618990421295166
869,23.40009880065918
870,12.139028549194336
871,36.20182800292969
872,7.753810405731201
873,6.816689491271973
874,33.65179443359375
875,12.43856143951416
876,12.568058967590332
877,20.7058048248291
878,13.755422592163086
879,23.449766159057617
880,20.919963836669922
881,28.323694229125977
882,26.516925811767578
883,13.500167846679688
884,18.898658752441406
885,19.344036102294922
886,15.267748832702637
887,20.327503204345703
888,8.114716529846191
889,11.143101692199707
890,23.900365829467773
891,6.068685531616211
892,4.875365257263184
893,7.356381893157959
894,26.92530632019043
895,16.093225479125977
896,17.778121948242188
897,17.019277572631836
898,12.813746452331543
899,23.771404266357422
900,22.996517181396484
901,19.509031295776367
902,23.654937744140625
903,22.052461624145508
904,15.038174629211426
905,18.47471809387207
906,16.142362594604492
907,36.48807144165039
908,22.272951126098633
909,23.82599449157715
910,8.38734245300293
911,8.9746675491333
912,21.464473724365234
913,21.9364070892334
914,10.122662544250488
915,26.7330379486084
916,40.575294494628906
917,26.946027755737305
918,19.23744010925293
919,14.735360145568848
920,12.97375202178955
921,20.931913375854492
922,25.00933837890625
923,27.790279388427734
924,27.711095809936523
925,7.128072261810303
926,27.753822326660156
927,11.963139533996582
928,13.66854190826416
929,30.93952751159668
930,18.713613510131836
931,16.72465705871582
932,9.002501487731934
933,7.02238655090332
934,13.605439186096191
935,26.236570358276367
936,20.51615333557129
937,8.028617858886719
938,3.7560932636260986
939,18.564584732055664
940,9.774664878845215
941,40.050071716308594
942,6.0902204513549805
943,37.23240280151367
944,34.67302322387695
945,18.069141387939453
946,31.60945701599121
947,10.768916130065918
948,13.020544052124023
949,11.930791854858398
950,21.985441207885742
951,13.70866870880127
952,20.35019302368164
953,14.267083168029785
954,26.868131637573242
955,29.453248977661133
956,32.724185943603516
957,15.537304878234863
958,10.481776237487793
959,31.33270263671875
960,10.094149589538574
961,13.03963565826416
962,13.84874439239502
